[1740780070.502613]	Q_Header<(2621443, 23018, 257, 173, 250, 8, 58, 0, 47)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 253, 132, 253, 253, 253, 253, 253, 71, 58, 125, 199, 128, 131, 0, 38, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 0, 0, 0, 0, 102, 128, 88, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 10, 40, 98, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3920277585551854, y=-0.9152807515636867, z=0.09045385928363456, w=-0.01983637264991986)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.014444444444444444, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.07, z=-0.14)>	COMP<185>
[1740780071.933463]	Q_Header<(2621443, 23161, 257, 173, 250, 8, 58, 143, 25)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 93, 83, 0, 115, 134, 29, 0, 55, 88, 50, 0, 14, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32391419263997, y=-0.9415301178941357, z=0.09185808553291029, w=-0.012756372010882559)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.0044444444444444444, z=0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.06, z=-0.01)>	COMP<174>
[1740780071.9426143]	Q_Header<(2621443, 23162, 257, 173, 250, 8, 58, 144, 27)>	Q_Data<(0, 0, 54, 0, 57, 0, 0, 0, 0, 91, 86, 0, 122, 135, 0, 0, 66, 68, 30, 13, 16, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32249935142513064, y=-0.9419861827962654, z=0.09216010988871069, w=-0.012755935739563268)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.011111111111111112, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.1)>	COMP<174>
[1740780071.95255]	Q_Header<(2621443, 23163, 257, 173, 250, 8, 58, 145, 29)>	Q_Data<(0, 0, 52, 0, 55, 0, 0, 0, 0, 77, 98, 70, 110, 129, 0, 0, 70, 51, 24, 14, 21, 9, 4, 0, 0, 18, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32249935142513064, y=-0.9419861827962654, z=0.09216010988871069, w=-0.012755935739563268)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.011111111111111112, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.1)>	COMP<174>
[1740780071.9626553]	Q_Header<(2621443, 23164, 257, 173, 250, 8, 58, 146, 28)>	Q_Data<(0, 0, 59, 0, 55, 0, 0, 0, 0, 18, 100, 101, 104, 117, 0, 0, 77, 50, 18, 0, 18, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32249935142513064, y=-0.9419861827962654, z=0.09216010988871069, w=-0.012755935739563268)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.011111111111111112, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.1)>	COMP<174>
[1740780071.9726431]	Q_Header<(2621443, 23165, 257, 173, 250, 8, 58, 147, 27)>	Q_Data<(0, 0, 48, 0, 53, 0, 0, 0, 0, 0, 97, 108, 61, 0, 0, 0, 74, 24, 11, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32249935142513064, y=-0.9419861827962654, z=0.09216010988871069, w=-0.012755935739563268)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.011111111111111112, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.08, z=-0.1)>	COMP<174>
[1740780071.9833317]	Q_Header<(2621443, 23166, 257, 173, 250, 8, 58, 148, 28)>	Q_Data<(0, 0, 36, 0, 51, 0, 0, 0, 0, 0, 86, 44, 120, 0, 0, 0, 58, 21, 13, 0, 0, 20, 18, 0, 18, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3214077748976794, y=-0.9423119325190414, z=0.09265039922040967, w=-0.012695179866828202)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.021111111111111112, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.06, z=-0.05)>	COMP<174>
[1740780071.9925153]	Q_Header<(2621443, 23167, 257, 173, 250, 8, 58, 149, 24)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 48, 0, 106, 46, 0, 0, 52, 25, 0, 0, 0, 0, 11, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3214077748976794, y=-0.9423119325190414, z=0.09265039922040967, w=-0.012695179866828202)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.021111111111111112, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.06, z=-0.05)>	COMP<174>
[1740780072.0025826]	Q_Header<(2621443, 23168, 257, 173, 250, 8, 58, 150, 28)>	Q_Data<(0, 0, 15, 0, 53, 0, 0, 0, 0, 0, 0, 55, 103, 111, 0, 0, 60, 41, 26, 9, 0, 0, 8, 0, 0, 0, 17, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3214077748976794, y=-0.9423119325190414, z=0.09265039922040967, w=-0.012695179866828202)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.021111111111111112, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.06, z=-0.05)>	COMP<174>
[1740780072.0126224]	Q_Header<(2621443, 23169, 257, 173, 250, 8, 58, 151, 29)>	Q_Data<(0, 0, 62, 0, 54, 0, 0, 0, 0, 0, 48, 99, 100, 118, 105, 0, 24, 51, 31, 6, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3203852158303269, y=-0.9426002834954731, z=0.09326511903005134, w=-0.012634737983783133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.025555555555555557, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.05, z=-0.12)>	COMP<170>
[1740780072.0225317]	Q_Header<(2621443, 23170, 257, 173, 250, 8, 58, 152, 21)>	Q_Data<(0, 0, 51, 0, 64, 0, 0, 0, 0, 0, 24, 102, 111, 122, 104, 0, 91, 65, 43, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3203852158303269, y=-0.9426002834954731, z=0.09326511903005134, w=-0.012634737983783133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.025555555555555557, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.05, z=-0.12)>	COMP<170>
[1740780072.0325832]	Q_Header<(2621443, 23171, 257, 173, 250, 8, 58, 153, 26)>	Q_Data<(0, 0, 18, 0, 64, 0, 0, 0, 0, 0, 0, 55, 110, 117, 130, 0, 122, 66, 46, 23, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3203852158303269, y=-0.9426002834954731, z=0.09326511903005134, w=-0.012634737983783133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.025555555555555557, z=0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.05, z=-0.12)>	COMP<170>
[1740780072.0426772]	Q_Header<(2621443, 23172, 257, 173, 250, 8, 58, 154, 32)>	Q_Data<(0, 0, 20, 0, 64, 0, 0, 0, 0, 0, 74, 112, 54, 116, 148, 0, 113, 39, 31, 11, 15, 14, 0, 7, 0, 6, 3, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31896937899853095, y=-0.9429921365341185, z=0.09417714347392524, w=-0.012451158307634963)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.03111111111111111, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.04, z=-0.11)>	COMP<170>
[1740780072.0525684]	Q_Header<(2621443, 23173, 257, 173, 250, 8, 58, 155, 30)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 81, 104, 111, 116, 146, 0, 103, 60, 76, 33, 17, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31896937899853095, y=-0.9429921365341185, z=0.09417714347392524, w=-0.012451158307634963)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.03111111111111111, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.04, z=-0.11)>	COMP<170>
[1740780072.0625832]	Q_Header<(2621443, 23174, 257, 173, 250, 8, 58, 156, 31)>	Q_Data<(0, 0, 55, 0, 64, 0, 0, 0, 0, 0, 0, 111, 103, 122, 148, 0, 102, 121, 137, 71, 30, 23, 0, 0, 14, 0, 0, 0, 0, 0, 0, 29, 59, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31896937899853095, y=-0.9429921365341185, z=0.09417714347392524, w=-0.012451158307634963)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.03111111111111111, z=0.07333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.04, z=-0.11)>	COMP<170>
[1740780072.0736253]	Q_Header<(2621443, 23175, 257, 173, 250, 8, 58, 157, 30)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 111, 31, 126, 128, 0, 128, 178, 201, 82, 47, 25, 15, 0, 0, 0, 0, 0, 0, 0, 23, 82, 117, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31792194956760284, y=-0.9432681379472647, z=0.09496766241643118, w=-0.01232870681755726)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.03222222222222222, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.02, z=-0.08)>	COMP<171>
[1740780072.0826304]	Q_Header<(2621443, 23176, 257, 173, 250, 8, 58, 158, 30)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 107, 0, 135, 78, 127, 178, 232, 253, 100, 53, 18, 17, 0, 0, 0, 0, 0, 0, 0, 23, 91, 119, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31792194956760284, y=-0.9432681379472647, z=0.09496766241643118, w=-0.01232870681755726)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.03222222222222222, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.02, z=-0.08)>	COMP<171>
[1740780072.0925348]	Q_Header<(2621443, 23177, 257, 173, 250, 8, 58, 159, 29)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 65, 0, 135, 8, 104, 80, 235, 249, 87, 38, 17, 0, 0, 0, 0, 0, 0, 0, 0, 24, 74, 85, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31792194956760284, y=-0.9432681379472647, z=0.09496766241643118, w=-0.01232870681755726)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.043333333333333335, y=0.03222222222222222, z=0.07444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.02, z=-0.08)>	COMP<171>
