[1740779418.2678108]	Q_Header<(2621443, 23304, 257, 173, 250, 8, 58, 0, 45)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 33, 32, 12, 23, 0, 0, 0, 0, 0, 0, 18, 223, 253, 253, 253, 253, 253, 253, 133, 253, 253, 204, 156, 145, 102, 0, 10, 44, 40, 62, 95, 55, 103, 192, 253, 97, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9750377271292966, y=-0.19592307380814036, z=0.037292522771580607, w=-0.09759532555115777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.006666666666666667, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.11, z=-0.02)>	COMP<305>
[1740779419.778136]	Q_Header<(2621443, 23455, 257, 173, 250, 8, 58, 151, 48)>	Q_Data<(0, 0, 54, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 246, 253, 198, 191, 130, 153, 132, 116, 98, 170, 91, 127, 215, 213, 253, 174, 145, 150, 253, 253, 253, 253, 253, 253, 166, 253, 253, 253, 236, 231, 234, 65, 13, 39, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9674003936921473, y=-0.23498369184320297, z=0.027953904120568043, w=-0.0902093237777283)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.016666666666666666, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.12, z=-0.03)>	COMP<314>
[1740779419.7867498]	Q_Header<(2621443, 23456, 257, 173, 250, 8, 58, 152, 45)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 253, 253, 168, 198, 166, 46, 41, 67, 80, 149, 101, 134, 253, 248, 221, 129, 119, 96, 253, 253, 253, 253, 253, 253, 98, 253, 253, 253, 253, 253, 253, 163, 153, 141, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9674003936921473, y=-0.23498369184320297, z=0.027953904120568043, w=-0.0902093237777283)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.016666666666666666, z=0.11555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.12, z=-0.03)>	COMP<314>
[1740779419.8117373]	Q_Header<(2621443, 23457, 257, 173, 250, 8, 58, 153, 52)>	Q_Data<(0, 0, 54, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 253, 253, 150, 186, 145, 84, 31, 38, 64, 136, 169, 180, 251, 208, 134, 114, 88, 126, 253, 253, 253, 253, 253, 253, 50, 158, 211, 253, 253, 253, 253, 253, 253, 221, 253, 87, 0, 0, 0, 49, 78, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9669866681730649, y=-0.2366959729328502, z=0.02801533047348588, w=-0.0901495492578184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.016666666666666666, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.11, z=0.0)>	COMP<307>
[1740779419.8177297]	Q_Header<(2621443, 23458, 257, 173, 250, 8, 58, 154, 57)>	Q_Data<(0, 0, 61, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 253, 227, 171, 126, 115, 55, 22, 69, 179, 207, 200, 183, 159, 118, 78, 57, 165, 253, 253, 253, 253, 253, 157, 17, 186, 253, 253, 253, 227, 253, 253, 253, 253, 253, 129, 0, 29, 0, 106, 195, 119, 37, 0, 0, 0, 0, 0, 0, 0, 0, 33, 47, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9669866681730649, y=-0.2366959729328502, z=0.02801533047348588, w=-0.0901495492578184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.016666666666666666, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.11, z=0.0)>	COMP<307>
[1740779419.818999]	Q_Header<(2621443, 23459, 257, 173, 250, 8, 58, 155, 61)>	Q_Data<(0, 0, 61, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 214, 253, 253, 253, 153, 132, 124, 60, 0, 79, 186, 204, 184, 206, 253, 177, 78, 55, 131, 205, 253, 225, 253, 253, 145, 34, 126, 218, 253, 253, 185, 253, 210, 253, 253, 253, 142, 78, 0, 0, 145, 238, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 129, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9669866681730649, y=-0.2366959729328502, z=0.02801533047348588, w=-0.0901495492578184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.016666666666666666, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.11, z=0.0)>	COMP<307>
[1740779419.828512]	Q_Header<(2621443, 23460, 257, 173, 250, 8, 58, 156, 62)>	Q_Data<(0, 0, 55, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 251, 253, 253, 253, 151, 131, 102, 43, 0, 68, 154, 202, 219, 253, 253, 176, 71, 44, 48, 123, 172, 171, 253, 253, 230, 0, 53, 104, 128, 165, 160, 126, 89, 253, 180, 253, 135, 91, 42, 2, 137, 221, 101, 59, 0, 0, 0, 0, 0, 0, 0, 0, 71, 121, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9669866681730649, y=-0.2366959729328502, z=0.02801533047348588, w=-0.0901495492578184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.016666666666666666, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.11, z=0.0)>	COMP<307>
[1740779419.8385766]	Q_Header<(2621443, 23461, 257, 173, 250, 8, 58, 157, 59)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 253, 253, 253, 249, 137, 109, 88, 46, 12, 47, 109, 239, 253, 253, 253, 150, 142, 156, 130, 187, 153, 175, 253, 253, 253, 65, 80, 97, 164, 154, 55, 34, 39, 139, 65, 164, 217, 201, 90, 41, 88, 125, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9669866681730649, y=-0.2366959729328502, z=0.02801533047348588, w=-0.0901495492578184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.016666666666666666, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.11, z=0.0)>	COMP<307>
[1740779419.8488383]	Q_Header<(2621443, 23462, 257, 173, 250, 8, 58, 158, 55)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 253, 253, 218, 229, 109, 90, 86, 45, 12, 5, 97, 232, 253, 253, 248, 99, 205, 246, 161, 174, 145, 176, 188, 253, 253, 164, 140, 60, 217, 204, 168, 143, 72, 27, 0, 111, 253, 253, 178, 97, 27, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9664354902133694, y=-0.23895382999781112, z=0.02825941846461981, w=-0.0900273050438752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.017777777777777778, z=0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.07, z=-0.01)>	COMP<325>
[1740779419.8576236]	Q_Header<(2621443, 23463, 257, 173, 250, 8, 58, 159, 51)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 111, 172, 56, 40, 52, 15, 0, 0, 77, 183, 201, 217, 218, 106, 253, 253, 249, 110, 125, 173, 175, 234, 253, 231, 194, 168, 242, 203, 236, 214, 118, 48, 8, 60, 217, 226, 202, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9664354902133694, y=-0.23895382999781112, z=0.02825941846461981, w=-0.0900273050438752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.017777777777777778, z=0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.07, z=-0.01)>	COMP<325>
[1740779419.8686888]	Q_Header<(2621443, 23464, 257, 173, 250, 8, 58, 160, 51)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 253, 253, 71, 85, 75, 55, 33, 0, 0, 28, 48, 103, 54, 253, 239, 126, 253, 253, 253, 230, 106, 253, 253, 189, 253, 253, 196, 253, 253, 253, 253, 243, 200, 60, 0, 0, 103, 153, 154, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9664354902133694, y=-0.23895382999781112, z=0.02825941846461981, w=-0.0900273050438752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.017777777777777778, z=0.12)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.07, z=-0.01)>	COMP<325>
[1740779419.884553]	Q_Header<(2621443, 23465, 257, 173, 250, 8, 58, 161, 50)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 253, 252, 81, 99, 111, 74, 19, 12, 5, 45, 54, 69, 166, 253, 232, 108, 253, 253, 253, 235, 88, 253, 253, 131, 177, 206, 161, 253, 253, 253, 253, 226, 238, 87, 12, 0, 0, 95, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9659991679992236, y=-0.24072159718133176, z=0.028564327454579937, w=-0.08990438961665864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.027777777777777776, z=0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.11, z=-0.01)>	COMP<325>
[1740779419.8883955]	Q_Header<(2621443, 23466, 257, 173, 250, 8, 58, 162, 55)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 253, 253, 69, 138, 102, 57, 0, 18, 8, 39, 77, 129, 196, 226, 171, 69, 229, 253, 241, 163, 21, 197, 229, 60, 100, 135, 81, 253, 253, 253, 253, 213, 211, 58, 0, 26, 0, 67, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9659991679992236, y=-0.24072159718133176, z=0.028564327454579937, w=-0.08990438961665864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.027777777777777776, z=0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.11, z=-0.01)>	COMP<325>
[1740779419.8976233]	Q_Header<(2621443, 23467, 257, 173, 250, 8, 58, 163, 60)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 253, 240, 131, 122, 89, 31, 6, 0, 12, 43, 78, 137, 153, 157, 117, 0, 134, 186, 134, 56, 0, 111, 132, 40, 47, 58, 0, 143, 162, 211, 203, 162, 136, 7, 14, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9659991679992236, y=-0.24072159718133176, z=0.028564327454579937, w=-0.08990438961665864)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.027777777777777776, z=0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.11, z=-0.01)>	COMP<325>
[1740779419.9086251]	Q_Header<(2621443, 23468, 257, 173, 250, 8, 58, 164, 62)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 253, 199, 126, 78, 59, 31, 28, 76, 97, 71, 95, 121, 98, 111, 106, 22, 88, 116, 81, 56, 34, 50, 61, 12, 72, 84, 0, 33, 61, 94, 111, 76, 78, 14, 0, 19, 28, 98, 88, 11, 0, 0, 0, 0, 0, 0, 0, 40, 52, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9655488426376728, y=-0.24254684580544322, z=0.02892984522188729, w=-0.08971914024509349)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.03666666666666667, z=0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.11, z=0.0)>	COMP<326>
[1740779419.9180017]	Q_Header<(2621443, 23469, 257, 173, 250, 8, 58, 165, 61)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 253, 180, 97, 21, 38, 3, 57, 149, 170, 110, 165, 90, 235, 68, 114, 17, 52, 77, 98, 114, 39, 61, 0, 4, 50, 108, 30, 44, 30, 36, 0, 0, 49, 0, 101, 114, 85, 141, 141, 34, 0, 0, 0, 0, 0, 0, 0, 0, 42, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9655488426376728, y=-0.24254684580544322, z=0.02892984522188729, w=-0.08971914024509349)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.03666666666666667, z=0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.11, z=0.0)>	COMP<326>
[1740779419.9280024]	Q_Header<(2621443, 23470, 257, 173, 250, 8, 58, 166, 59)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 144, 252, 131, 74, 60, 33, 43, 65, 183, 205, 172, 253, 168, 253, 162, 54, 69, 0, 34, 124, 170, 125, 133, 32, 85, 147, 146, 99, 25, 0, 68, 45, 22, 32, 60, 155, 148, 81, 151, 138, 57, 0, 0, 0, 0, 0, 0, 0, 0, 11, 124, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9655488426376728, y=-0.24254684580544322, z=0.02892984522188729, w=-0.08971914024509349)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.03666666666666667, z=0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.11, z=0.0)>	COMP<326>
[1740779419.9381726]	Q_Header<(2621443, 23471, 257, 173, 250, 8, 58, 167, 58)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 145, 253, 163, 50, 65, 67, 0, 75, 169, 184, 215, 253, 253, 253, 169, 136, 112, 48, 0, 148, 205, 142, 140, 94, 113, 210, 253, 214, 80, 0, 46, 39, 0, 57, 64, 169, 150, 50, 89, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 142, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9655488426376728, y=-0.24254684580544322, z=0.02892984522188729, w=-0.08971914024509349)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.03666666666666667, z=0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=0.11, z=0.0)>	COMP<326>
