[1740780430.4651735]	Q_Header<(2621443, 59018, 257, 173, 250, 8, 58, 0, 25)>	Q_Data<(0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 56, 32, 17, 22, 27, 39, 91, 84, 0, 19, 21, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45984626167397125, y=-0.8834980936727812, z=0.08551162896273343, w=-0.02569621398523253)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.04111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.03, z=0.09)>	COMP<187>
[1740780431.9553518]	Q_Header<(2621443, 59167, 257, 173, 250, 8, 58, 149, 51)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 70, 207, 233, 236, 253, 253, 239, 253, 253, 253, 253, 223, 66, 45, 0, 0, 0, 9, 10, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 43, 0, 0, 72, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5198497216176451, y=-0.8497531788612017, z=0.08203334811014618, w=-0.03076250554130482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.03888888888888889, z=-0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.31, z=0.12)>	COMP<182>
[1740780431.9653397]	Q_Header<(2621443, 59168, 257, 173, 250, 8, 58, 150, 58)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 36, 126, 115, 176, 253, 253, 230, 253, 228, 253, 253, 178, 157, 78, 0, 19, 0, 33, 0, 27, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 128, 15, 0, 0, 123, 121, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 103, 107, 202, 232, 165, 164, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5198497216176451, y=-0.8497531788612017, z=0.08203334811014618, w=-0.03076250554130482)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03222222222222222, y=-0.03888888888888889, z=-0.12555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.31, z=0.12)>	COMP<182>
[1740780431.975419]	Q_Header<(2621443, 59169, 257, 173, 250, 8, 58, 151, 53)>	Q_Data<(0, 0, 61, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 76, 253, 253, 253, 253, 253, 253, 207, 253, 151, 227, 55, 26, 0, 0, 0, 0, 34, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 229, 214, 0, 0, 192, 183, 60, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 241, 134, 253, 253, 253, 177, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5213472492042124, y=-0.8487303731484169, z=0.08288334867938661, w=-0.031371164374966655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03888888888888889, z=-0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.26, z=0.25)>	COMP<183>
[1740780431.9853888]	Q_Header<(2621443, 59170, 257, 173, 250, 8, 58, 152, 57)>	Q_Data<(0, 0, 64, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49, 139, 253, 253, 253, 253, 253, 253, 238, 253, 110, 236, 102, 0, 0, 0, 24, 60, 66, 53, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 166, 253, 253, 20, 44, 163, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 205, 106, 0, 0, 147, 231, 134, 253, 253, 253, 128, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5213472492042124, y=-0.8487303731484169, z=0.08288334867938661, w=-0.031371164374966655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03888888888888889, z=-0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.26, z=0.25)>	COMP<183>
[1740780431.99532]	Q_Header<(2621443, 59171, 257, 173, 250, 8, 58, 153, 60)>	Q_Data<(0, 0, 36, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 143, 253, 253, 218, 253, 253, 235, 241, 253, 251, 209, 35, 0, 0, 6, 52, 115, 154, 148, 147, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 152, 253, 253, 12, 0, 99, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 253, 253, 253, 172, 0, 0, 157, 198, 253, 253, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5213472492042124, y=-0.8487303731484169, z=0.08288334867938661, w=-0.031371164374966655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03888888888888889, z=-0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.26, z=0.25)>	COMP<183>
[1740780432.0067065]	Q_Header<(2621443, 59172, 257, 173, 250, 8, 58, 154, 53)>	Q_Data<(0, 0, 24, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 253, 253, 184, 189, 253, 253, 193, 253, 253, 189, 120, 25, 21, 0, 107, 233, 253, 210, 253, 142, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 223, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 253, 253, 253, 253, 253, 0, 0, 100, 162, 207, 169, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5213472492042124, y=-0.8487303731484169, z=0.08288334867938661, w=-0.031371164374966655)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03888888888888889, z=-0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.21, y=-0.26, z=0.25)>	COMP<183>
[1740780432.0153341]	Q_Header<(2621443, 59173, 257, 173, 250, 8, 58, 155, 44)>	Q_Data<(0, 0, 45, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 57, 253, 253, 253, 253, 253, 253, 253, 210, 208, 174, 131, 55, 33, 39, 127, 253, 253, 251, 253, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 253, 253, 249, 155, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5227076114872489, y=-0.8477824291870489, z=0.08380167568566006, w=-0.031921541430153105)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.034444444444444444, z=-0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=-0.24, z=0.12)>	COMP<185>
[1740780432.025274]	Q_Header<(2621443, 59174, 257, 173, 250, 8, 58, 156, 42)>	Q_Data<(0, 0, 43, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 16, 172, 253, 253, 253, 253, 253, 253, 253, 139, 127, 108, 48, 41, 104, 244, 253, 253, 253, 253, 253, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 188, 83, 192, 164, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5227076114872489, y=-0.8477824291870489, z=0.08380167568566006, w=-0.031921541430153105)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.034444444444444444, z=-0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=-0.24, z=0.12)>	COMP<185>
[1740780432.0352855]	Q_Header<(2621443, 59175, 257, 173, 250, 8, 58, 157, 41)>	Q_Data<(0, 0, 54, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 16, 119, 253, 253, 253, 253, 253, 253, 253, 132, 80, 47, 62, 48, 146, 253, 253, 253, 253, 253, 253, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5227076114872489, y=-0.8477824291870489, z=0.08380167568566006, w=-0.031921541430153105)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.034444444444444444, z=-0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.23, y=-0.24, z=0.12)>	COMP<185>
[1740780432.045332]	Q_Header<(2621443, 59176, 257, 173, 250, 8, 58, 158, 43)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 24, 114, 253, 253, 253, 253, 253, 253, 253, 253, 84, 80, 121, 58, 146, 253, 253, 253, 253, 253, 253, 218, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 127, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5244685544288448, y=-0.8465470557346767, z=0.08502091194220654, w=-0.032592366817759004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.03333333333333333, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.27, y=-0.23, z=0.01)>	COMP<185>
[1740780432.055301]	Q_Header<(2621443, 59177, 257, 173, 250, 8, 58, 159, 50)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 98, 253, 253, 253, 253, 253, 253, 253, 253, 145, 131, 180, 170, 87, 244, 253, 253, 253, 253, 253, 214, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 99, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 158, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 244, 141, 253, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5244685544288448, y=-0.8465470557346767, z=0.08502091194220654, w=-0.032592366817759004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.03333333333333333, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.27, y=-0.23, z=0.01)>	COMP<185>
[1740780432.0653334]	Q_Header<(2621443, 59178, 257, 173, 250, 8, 58, 160, 68)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 13, 66, 185, 253, 253, 253, 253, 253, 253, 253, 229, 162, 224, 253, 129, 157, 253, 253, 253, 203, 253, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 51, 0, 0, 0, 0, 0, 0, 0, 89, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 136, 154, 195, 0, 0, 0, 3, 0, 0, 0, 88, 142, 39, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 221, 253, 253, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5244685544288448, y=-0.8465470557346767, z=0.08502091194220654, w=-0.032592366817759004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.03333333333333333, z=-0.10333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.27, y=-0.23, z=0.01)>	COMP<185>
[1740780432.075341]	Q_Header<(2621443, 59179, 257, 173, 250, 8, 58, 161, 62)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 23, 36, 89, 149, 246, 213, 253, 253, 253, 253, 253, 180, 237, 253, 224, 123, 253, 253, 253, 142, 193, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 175, 0, 217, 104, 58, 214, 140, 0, 0, 0, 127, 233, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 253, 253, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5256904300352939, y=-0.8456944849145516, z=0.08581455295827507, w=-0.032958647651115607)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.025555555555555557, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.24, y=-0.21, z=0.04)>	COMP<177>
[1740780432.0853689]	Q_Header<(2621443, 59180, 257, 173, 250, 8, 58, 162, 57)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34, 0, 19, 21, 43, 37, 213, 253, 253, 253, 253, 253, 253, 188, 244, 253, 242, 104, 143, 253, 224, 117, 115, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 48, 128, 44, 197, 253, 225, 61, 0, 0, 95, 220, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 212, 176, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5256904300352939, y=-0.8456944849145516, z=0.08581455295827507, w=-0.032958647651115607)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.025555555555555557, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.24, y=-0.21, z=0.04)>	COMP<177>
[1740780432.095317]	Q_Header<(2621443, 59181, 257, 173, 250, 8, 58, 163, 48)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 33, 3, 13, 0, 12, 0, 166, 253, 253, 253, 253, 147, 121, 212, 253, 242, 188, 156, 177, 120, 119, 94, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 75, 198, 253, 253, 29, 0, 0, 0, 189, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5256904300352939, y=-0.8456944849145516, z=0.08581455295827507, w=-0.032958647651115607)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.025555555555555557, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.24, y=-0.21, z=0.04)>	COMP<177>
[1740780432.1053278]	Q_Header<(2621443, 59182, 257, 173, 250, 8, 58, 164, 45)>	Q_Data<(0, 0, 69, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 34, 22, 0, 0, 5, 0, 113, 253, 253, 253, 253, 253, 253, 253, 251, 165, 152, 215, 253, 196, 107, 75, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 128, 127, 253, 249, 17, 0, 0, 0, 109, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5256904300352939, y=-0.8456944849145516, z=0.08581455295827507, w=-0.032958647651115607)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=-0.025555555555555557, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.24, y=-0.21, z=0.04)>	COMP<177>
[1740780432.115339]	Q_Header<(2621443, 59183, 257, 173, 250, 8, 58, 165, 38)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31, 19, 0, 0, 24, 15, 63, 253, 253, 253, 253, 253, 253, 253, 253, 217, 253, 253, 253, 203, 99, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 66, 0, 86, 184, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5269278479695784, y=-0.8448668216836446, z=0.0863055689828546, w=-0.03314280336470301)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=-0.02666666666666667, z=-0.09666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.3, y=-0.1, z=0.05)>	COMP<183>
